,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,Fluid
23,00:01:55,307.75,306.4,1.3500000000000014,0.4799603232799422,80,0.01687500000000002,90,0,1,DI_Water
24,00:02:00,308.34999999999997,306.15,2.200000000000003,0.4799603232799422,80,0.027500000000000035,90,0,1,DI_Water
25,00:02:05,308.34999999999997,306.4,1.9500000000000028,0.4799603232799422,80,0.024375000000000036,90,0,1,DI_Water
26,00:02:10,308.54999999999995,306.4,2.1499999999999986,0.4799603232799422,80,0.026874999999999982,90,0,1,DI_Water
27,00:02:15,308.95,306.4,2.549999999999997,0.4799603232799422,80,0.031874999999999966,90,0,1,DI_Water
28,00:02:20,309.34999999999997,306.4,2.950000000000003,0.4799603232799422,80,0.03687500000000003,90,0,1,DI_Water
29,00:02:25,309.34999999999997,306.4,2.950000000000003,0.4799603232799422,80,0.03687500000000003,90,0,1,DI_Water
30,00:02:30,309.54999999999995,306.4,3.1499999999999986,0.4799603232799422,80,0.03937499999999998,90,0,1,DI_Water
31,00:02:35,309.95,306.4,3.549999999999997,0.4799603232799422,80,0.04437499999999996,90,0,1,DI_Water
32,00:02:40,310.34999999999997,306.9,3.450000000000003,0.4799603232799422,80,0.04312500000000004,90,0,1,DI_Water
33,00:02:45,310.34999999999997,306.9,3.450000000000003,0.4799603232799422,80,0.04312500000000004,90,0,1,DI_Water
34,00:02:50,310.54999999999995,307.15,3.3999999999999986,0.4799603232799422,80,0.04249999999999998,90,0,1,DI_Water
35,00:02:55,311.15,306.9,4.25,0.4799603232799422,80,0.053125,90,0,1,DI_Water
36,00:03:00,311.54999999999995,307.15,4.399999999999999,0.4799603232799422,80,0.05499999999999998,90,0,1,DI_Water
37,00:03:05,311.34999999999997,307.15,4.200000000000003,0.4799603232799422,80,0.05250000000000003,90,0,1,DI_Water
38,00:03:10,311.95,307.15,4.799999999999997,0.4799603232799422,80,0.05999999999999996,90,0,1,DI_Water
39,00:03:15,312.15,307.15,5.0,0.4799603232799422,80,0.0625,90,0,1,DI_Water
40,00:03:20,312.34999999999997,307.15,5.200000000000003,0.4799603232799422,80,0.06500000000000003,90,0,1,DI_Water
41,00:03:25,313.15,307.15,6.0,0.4799603232799422,80,0.075,90,0,1,DI_Water
42,00:03:30,312.75,307.15,5.600000000000001,0.4799603232799422,80,0.07000000000000002,90,0,1,DI_Water
43,00:03:35,313.54999999999995,307.15,6.399999999999999,0.4799603232799422,80,0.07999999999999999,90,0,1,DI_Water
44,00:03:40,313.75,307.65,6.100000000000001,0.4799603232799422,80,0.07625000000000001,90,0,1,DI_Water
45,00:03:45,313.95,307.4,6.549999999999997,0.4799603232799422,80,0.08187499999999996,90,0,1,DI_Water
46,00:03:50,314.75,308.15,6.600000000000001,0.4799603232799422,80,0.08250000000000002,90,0,1,DI_Water
47,00:03:55,314.75,308.15,6.600000000000001,0.4799603232799422,80,0.08250000000000002,90,0,1,DI_Water
48,00:04:00,315.15,308.15,7.0,0.4799603232799422,80,0.0875,90,0,1,DI_Water
49,00:04:05,315.34999999999997,308.15,7.200000000000003,0.4799603232799422,80,0.09000000000000004,90,0,1,DI_Water
50,00:04:10,315.54999999999995,308.15,7.399999999999999,0.4799603232799422,80,0.09249999999999999,90,0,1,DI_Water
51,00:04:15,316.15,308.15,8.0,0.4799603232799422,80,0.1,90,0,1,DI_Water
52,00:04:20,316.54999999999995,308.15,8.399999999999999,0.4799603232799422,80,0.10499999999999998,90,0,1,DI_Water
53,00:04:25,316.75,308.65,8.100000000000001,0.4799603232799422,80,0.10125000000000002,90,0,1,DI_Water
54,00:04:30,316.75,308.65,8.100000000000001,0.4799603232799422,80,0.10125000000000002,90,0,1,DI_Water
55,00:04:35,317.15,308.9,8.25,0.4799603232799422,80,0.103125,90,0,1,DI_Water
56,00:04:40,317.54999999999995,308.9,8.649999999999999,0.4799603232799422,80,0.10812499999999999,90,0,1,DI_Water
57,00:04:45,317.75,308.9,8.850000000000001,0.4799603232799422,80,0.11062500000000001,90,0,1,DI_Water
58,00:04:50,318.34999999999997,308.9,9.450000000000003,0.4799603232799422,80,0.11812500000000004,90,0,1,DI_Water
59,00:04:55,318.34999999999997,308.9,9.450000000000003,0.4799603232799422,80,0.11812500000000004,90,0,1,DI_Water
60,00:05:00,318.54999999999995,309.4,9.149999999999999,0.4799603232799422,80,0.11437499999999998,90,0,1,DI_Water
61,00:05:05,319.15,309.65,9.5,0.4799603232799422,80,0.11875,90,0,1,DI_Water
62,00:05:10,319.34999999999997,309.65,9.700000000000003,0.4799603232799422,80,0.12125000000000004,90,0,1,DI_Water
63,00:05:15,319.75,309.65,10.100000000000001,0.4799603232799422,80,0.12625000000000003,90,0,1,DI_Water
64,00:05:20,320.34999999999997,309.9,10.450000000000003,0.4799603232799422,80,0.13062500000000005,90,0,1,DI_Water
65,00:05:25,320.54999999999995,309.9,10.649999999999999,0.4799603232799422,80,0.133125,90,0,1,DI_Water
