,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,Fluid
0,00:00:00,304.15,304.15,0.0,0.4132991672688391,120,0.0,90,0,1,Al2O3_DI_Water
1,00:00:05,304.15,304.15,0.0,0.4132991672688391,120,0.0,90,0,1,Al2O3_DI_Water
2,00:00:10,304.15,304.15,0.0,0.4132991672688391,120,0.0,90,0,1,Al2O3_DI_Water
3,00:00:15,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,120,0.0016666666666666607,90,0,1,Al2O3_DI_Water
4,00:00:20,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,120,0.0016666666666666607,90,0,1,Al2O3_DI_Water
5,00:00:25,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,120,0.0016666666666666607,90,0,1,Al2O3_DI_Water
6,00:00:30,304.15,304.15,0.0,0.4132991672688391,120,0.0,90,0,1,Al2O3_DI_Water
7,00:00:35,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,120,0.0016666666666666607,90,0,1,Al2O3_DI_Water
8,00:00:40,304.34999999999997,304.15,0.1999999999999993,0.4132991672688391,120,0.0016666666666666607,90,0,1,Al2O3_DI_Water
9,00:00:45,304.75,304.15,0.6000000000000014,0.4132991672688391,120,0.005000000000000012,90,0,1,Al2O3_DI_Water
10,00:00:50,304.54999999999995,304.15,0.3999999999999986,0.4132991672688391,120,0.0033333333333333214,90,0,1,Al2O3_DI_Water
11,00:00:55,304.54999999999995,304.4,0.14999999999999858,0.4132991672688391,120,0.001249999999999988,90,0,1,Al2O3_DI_Water
12,00:01:00,304.95,304.4,0.5500000000000007,0.4132991672688391,120,0.004583333333333339,90,0,1,Al2O3_DI_Water
13,00:01:05,305.15,304.4,0.75,0.4132991672688391,120,0.00625,90,0,1,Al2O3_DI_Water
14,00:01:10,305.34999999999997,304.4,0.9500000000000028,0.4132991672688391,120,0.00791666666666669,90,0,1,Al2O3_DI_Water
15,00:01:15,305.34999999999997,304.4,0.9500000000000028,0.4132991672688391,120,0.00791666666666669,90,0,1,Al2O3_DI_Water
16,00:01:20,305.54999999999995,304.4,1.1499999999999986,0.4132991672688391,120,0.009583333333333322,90,0,1,Al2O3_DI_Water
17,00:01:25,305.95,304.4,1.5499999999999972,0.4132991672688391,120,0.012916666666666642,90,0,1,Al2O3_DI_Water
18,00:01:30,306.15,304.4,1.75,0.4132991672688391,120,0.014583333333333334,90,0,1,Al2O3_DI_Water
19,00:01:35,306.34999999999997,304.4,1.9500000000000028,0.4132991672688391,120,0.016250000000000025,90,0,1,Al2O3_DI_Water
20,00:01:40,306.95,304.4,2.549999999999997,0.4132991672688391,120,0.021249999999999977,90,0,1,Al2O3_DI_Water
21,00:01:45,307.15,304.4,2.75,0.4132991672688391,120,0.022916666666666665,90,0,1,Al2O3_DI_Water
22,00:01:50,307.34999999999997,304.4,2.950000000000003,0.4132991672688391,120,0.024583333333333356,90,0,1,Al2O3_DI_Water
23,00:01:55,308.34999999999997,304.65,3.700000000000003,0.4132991672688391,120,0.03083333333333336,90,0,1,Al2O3_DI_Water
24,00:02:00,308.34999999999997,304.9,3.450000000000003,0.4132991672688391,120,0.028750000000000022,90,0,1,Al2O3_DI_Water
25,00:02:05,308.95,304.9,4.049999999999997,0.4132991672688391,120,0.033749999999999974,90,0,1,Al2O3_DI_Water
26,00:02:10,309.15,305.15,4.0,0.4132991672688391,120,0.03333333333333333,90,0,1,Al2O3_DI_Water
27,00:02:15,309.75,305.15,4.600000000000001,0.4132991672688391,120,0.038333333333333344,90,0,1,Al2O3_DI_Water
28,00:02:20,310.34999999999997,305.15,5.200000000000003,0.4132991672688391,120,0.043333333333333356,90,0,1,Al2O3_DI_Water
29,00:02:25,310.34999999999997,305.15,5.200000000000003,0.4132991672688391,120,0.043333333333333356,90,0,1,Al2O3_DI_Water
30,00:02:30,311.34999999999997,305.15,6.200000000000003,0.4132991672688391,120,0.05166666666666669,90,0,1,Al2O3_DI_Water
31,00:02:35,311.54999999999995,305.4,6.149999999999999,0.4132991672688391,120,0.05124999999999999,90,0,1,Al2O3_DI_Water
32,00:02:40,311.75,305.15,6.600000000000001,0.4132991672688391,120,0.055000000000000014,90,0,1,Al2O3_DI_Water
33,00:02:45,312.34999999999997,305.15,7.200000000000003,0.4132991672688391,120,0.060000000000000026,90,0,1,Al2O3_DI_Water
34,00:02:50,312.95,305.65,7.299999999999997,0.4132991672688391,120,0.06083333333333331,90,0,1,Al2O3_DI_Water
35,00:02:55,313.34999999999997,305.65,7.700000000000003,0.4132991672688391,120,0.06416666666666669,90,0,1,Al2O3_DI_Water
36,00:03:00,313.95,305.9,8.049999999999997,0.4132991672688391,120,0.06708333333333331,90,0,1,Al2O3_DI_Water
37,00:03:05,314.75,305.9,8.850000000000001,0.4132991672688391,120,0.07375000000000001,90,0,1,Al2O3_DI_Water
38,00:03:10,315.34999999999997,305.9,9.450000000000003,0.4132991672688391,120,0.07875000000000003,90,0,1,Al2O3_DI_Water
39,00:03:15,315.34999999999997,306.15,9.200000000000003,0.4132991672688391,120,0.07666666666666669,90,0,1,Al2O3_DI_Water
40,00:03:20,316.15,306.15,10.0,0.4132991672688391,120,0.08333333333333333,90,0,1,Al2O3_DI_Water
41,00:03:25,316.34999999999997,306.65,9.700000000000003,0.4132991672688391,120,0.08083333333333335,90,0,1,Al2O3_DI_Water
42,00:03:30,316.95,306.65,10.299999999999997,0.4132991672688391,120,0.0858333333333333,90,0,1,Al2O3_DI_Water
43,00:03:35,317.34999999999997,306.9,10.450000000000003,0.4132991672688391,120,0.08708333333333336,90,0,1,Al2O3_DI_Water
44,00:03:40,317.54999999999995,306.9,10.649999999999999,0.4132991672688391,120,0.08874999999999998,90,0,1,Al2O3_DI_Water
45,00:03:45,318.75,306.9,11.850000000000001,0.4132991672688391,120,0.09875000000000002,90,0,1,Al2O3_DI_Water
46,00:03:50,318.95,307.4,11.549999999999997,0.4132991672688391,120,0.09624999999999997,90,0,1,Al2O3_DI_Water
47,00:03:55,319.54999999999995,307.4,12.149999999999999,0.4132991672688391,120,0.10124999999999999,90,0,1,Al2O3_DI_Water
48,00:04:00,320.15,307.65,12.5,0.4132991672688391,120,0.10416666666666667,90,0,1,Al2O3_DI_Water
49,00:04:05,320.95,307.65,13.299999999999997,0.4132991672688391,120,0.11083333333333331,90,0,1,Al2O3_DI_Water
50,00:04:10,321.54999999999995,307.9,13.649999999999999,0.4132991672688391,120,0.11374999999999999,90,0,1,Al2O3_DI_Water
51,00:04:15,322.15,307.9,14.25,0.4132991672688391,120,0.11875,90,0,1,Al2O3_DI_Water
52,00:04:20,322.54999999999995,307.9,14.649999999999999,0.44662974527439064,120,0.12208333333333332,90,0,1,Al2O3_DI_Water
53,00:04:25,323.15,308.4,14.75,0.44662974527439064,120,0.12291666666666666,90,0,1,Al2O3_DI_Water
54,00:04:30,323.34999999999997,308.9,14.450000000000003,0.44662974527439064,120,0.12041666666666669,90,0,1,Al2O3_DI_Water
55,00:04:35,323.95,308.9,15.049999999999997,0.44662974527439064,120,0.12541666666666665,90,0,1,Al2O3_DI_Water
56,00:04:40,324.54999999999995,308.9,15.649999999999999,0.44662974527439064,120,0.13041666666666665,90,0,1,Al2O3_DI_Water
57,00:04:45,325.15,309.15,16.0,0.44662974527439064,120,0.13333333333333333,90,0,1,Al2O3_DI_Water
58,00:04:50,325.54999999999995,309.15,16.4,0.44662974527439064,120,0.13666666666666666,90,0,1,Al2O3_DI_Water
59,00:04:55,325.95,309.4,16.549999999999997,0.44662974527439064,120,0.13791666666666663,90,0,1,Al2O3_DI_Water
60,00:05:00,326.75,309.4,17.35,0.44662974527439064,120,0.14458333333333334,90,0,1,Al2O3_DI_Water
61,00:05:05,327.15,309.4,17.75,0.44662974527439064,120,0.14791666666666667,90,0,1,Al2O3_DI_Water
62,00:05:10,327.95,309.4,18.549999999999997,0.44662974527439064,120,0.15458333333333332,90,0,1,Al2O3_DI_Water
63,00:05:15,328.95,310.65,18.299999999999997,0.44662974527439064,120,0.15249999999999997,90,0,1,Al2O3_DI_Water
64,00:05:20,329.75,310.9,18.85,0.44662974527439064,120,0.15708333333333335,90,0,1,Al2O3_DI_Water
65,00:05:25,330.54999999999995,310.65,19.9,0.44662974527439064,120,0.16583333333333333,90,0,1,Al2O3_DI_Water
66,00:05:30,331.15,311.15,20.0,0.44662974527439064,120,0.16666666666666666,90,0,1,Al2O3_DI_Water
67,00:05:35,331.54999999999995,311.65,19.9,0.44662974527439064,120,0.16583333333333333,90,0,1,Al2O3_DI_Water
68,00:05:40,332.34999999999997,311.65,20.700000000000003,0.44662974527439064,120,0.17250000000000001,90,0,1,Al2O3_DI_Water
69,00:05:45,332.54999999999995,311.65,20.9,0.44662974527439064,120,0.17416666666666666,90,0,1,Al2O3_DI_Water
70,00:05:50,333.54999999999995,311.9,21.65,0.44662974527439064,120,0.18041666666666664,90,0,1,Al2O3_DI_Water
71,00:05:55,333.75,312.65,21.1,0.44662974527439064,120,0.17583333333333334,90,0,1,Al2O3_DI_Water
72,00:06:00,333.95,312.65,21.299999999999997,0.4799603232799422,120,0.17749999999999996,90,0,1,Al2O3_DI_Water
73,00:06:05,334.95,312.9,22.049999999999997,0.4799603232799422,120,0.18374999999999997,90,0,1,Al2O3_DI_Water
74,00:06:10,335.54999999999995,312.9,22.65,0.4799603232799422,120,0.18875,90,0,1,Al2O3_DI_Water
75,00:06:15,335.75,312.9,22.85,0.4799603232799422,120,0.19041666666666668,90,0,1,Al2O3_DI_Water
76,00:06:20,336.34999999999997,313.15,23.200000000000003,0.4799603232799422,120,0.19333333333333336,90,0,1,Al2O3_DI_Water
77,00:06:25,336.95,313.4,23.549999999999997,0.4799603232799422,120,0.19624999999999998,90,0,1,Al2O3_DI_Water
78,00:06:30,336.95,314.15,22.799999999999997,0.5132909012854937,120,0.18999999999999997,90,0,1,Al2O3_DI_Water
79,00:06:35,337.34999999999997,314.15,23.200000000000003,0.5132909012854937,120,0.19333333333333336,90,0,1,Al2O3_DI_Water
80,00:06:40,337.95,314.15,23.799999999999997,0.5132909012854937,120,0.1983333333333333,90,0,1,Al2O3_DI_Water
81,00:06:45,338.54999999999995,314.65,23.900000000000006,0.5132909012854937,120,0.19916666666666671,90,0,1,Al2O3_DI_Water
82,00:06:50,339.15,314.9,24.25,0.5132909012854937,120,0.20208333333333334,90,0,1,Al2O3_DI_Water
83,00:06:55,339.34999999999997,314.9,24.450000000000003,0.5132909012854937,120,0.20375000000000001,90,0,1,Al2O3_DI_Water
84,00:07:00,339.75,315.15,24.599999999999994,0.5132909012854937,120,0.20499999999999996,90,0,1,Al2O3_DI_Water
85,00:07:05,340.34999999999997,315.15,25.200000000000003,0.5132909012854937,120,0.21000000000000002,90,0,1,Al2O3_DI_Water
86,00:07:10,340.95,315.4,25.549999999999997,0.5132909012854937,120,0.21291666666666664,90,0,1,Al2O3_DI_Water
87,00:07:15,341.15,315.9,25.25,0.5466214792910453,120,0.21041666666666667,90,0,1,Al2O3_DI_Water
88,00:07:20,341.15,316.15,25.0,0.5466214792910453,120,0.20833333333333334,90,0,1,Al2O3_DI_Water
89,00:07:25,341.95,316.15,25.799999999999997,0.5466214792910453,120,0.21499999999999997,90,0,1,Al2O3_DI_Water
