,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase
182,00:15:10,353.95,326.9,27.049999999999997,1.0622855177305341,100,0.27049999999999996,90,0,1
183,00:15:15,353.95,326.9,27.049999999999997,1.0622855177305341,100,0.27049999999999996,90,0,1
184,00:15:20,354.15,327.15,27.0,1.0622855177305341,100,0.27,90,0,1
185,00:15:25,354.75,327.4,27.349999999999994,1.0622855177305341,100,0.27349999999999997,90,0,1
186,00:15:30,354.75,327.15,27.599999999999994,1.0622855177305341,100,0.27599999999999997,90,0,1
187,00:15:35,354.95,327.9,27.049999999999997,1.0622855177305341,100,0.27049999999999996,90,0,1
188,00:15:40,355.15,327.9,27.25,1.0622855177305341,100,0.2725,90,0,1
189,00:15:45,355.34999999999997,327.9,27.450000000000003,1.1113214640923017,100,0.2745,90,0,1
190,00:15:50,355.75,327.9,27.849999999999994,1.1113214640923017,100,0.27849999999999997,90,0,1
191,00:15:55,355.75,328.4,27.349999999999994,1.1113214640923017,100,0.27349999999999997,90,0,1
192,00:16:00,355.54999999999995,328.15,27.400000000000006,1.1113214640923017,100,0.2740000000000001,90,0,1
193,00:16:05,355.75,328.65,27.099999999999994,1.1113214640923017,100,0.27099999999999996,90,0,1
194,00:16:10,355.95,328.65,27.299999999999997,1.1113214640923017,100,0.27299999999999996,90,0,1
195,00:16:15,355.95,328.9,27.049999999999997,1.1603574104540693,100,0.27049999999999996,90,0,1
196,00:16:20,356.15,328.9,27.25,1.2093933568158366,100,0.2725,90,0,1
197,00:16:25,356.15,329.15,27.0,1.2093933568158366,100,0.27,90,0,1
198,00:16:30,356.15,329.15,27.0,1.1603574104540693,100,0.27,90,0,1
199,00:16:35,356.54999999999995,329.15,27.400000000000006,1.1603574104540693,100,0.2740000000000001,90,0,1
200,00:16:40,357.15,329.9,27.25,1.1603574104540693,100,0.2725,90,0,1
201,00:16:45,355.15,330.4,24.75,1.1113214640923017,100,0.2475,90,0,1
202,00:16:50,355.34999999999997,331.4,23.950000000000003,1.1113214640923017,100,0.23950000000000002,90,0,1
203,00:16:55,355.15,331.65,23.5,1.1113214640923017,100,0.235,90,0,1
204,00:17:00,353.54999999999995,333.9,19.650000000000006,1.1113214640923017,100,0.19650000000000006,90,0,1
205,00:17:05,353.34999999999997,334.9,18.450000000000003,1.1113214640923017,100,0.18450000000000003,90,0,1
206,00:17:10,353.75,335.4,18.349999999999994,1.1113214640923017,100,0.18349999999999994,90,0,1
207,00:17:15,353.95,335.4,18.549999999999997,1.1113214640923017,100,0.18549999999999997,90,0,1
208,00:17:20,354.15,335.4,18.75,1.1113214640923017,100,0.1875,90,0,1
209,00:17:25,355.15,335.4,19.75,1.1113214640923017,100,0.1975,90,0,1
210,00:17:30,355.75,335.15,20.599999999999994,1.1603574104540693,100,0.20599999999999993,90,0,1
211,00:17:35,356.34999999999997,334.9,21.450000000000003,1.1603574104540693,100,0.21450000000000002,90,0,1
212,00:17:40,356.15,334.4,21.75,1.2093933568158366,100,0.2175,90,0,1
213,00:17:45,356.54999999999995,334.65,21.900000000000006,1.2093933568158366,100,0.21900000000000006,90,0,1
214,00:17:50,356.75,334.4,22.349999999999994,1.2093933568158366,100,0.22349999999999995,90,0,1
215,00:17:55,356.95,334.15,22.799999999999997,1.2093933568158366,100,0.22799999999999998,90,0,1
216,00:18:00,357.15,334.4,22.75,1.2093933568158366,100,0.2275,90,0,1
217,00:18:05,357.54999999999995,334.65,22.900000000000006,1.2093933568158366,100,0.22900000000000006,90,0,1
218,00:18:10,357.75,334.65,23.099999999999994,1.2093933568158366,100,0.23099999999999996,90,0,1
219,00:18:15,357.95,334.65,23.299999999999997,1.2093933568158366,100,0.23299999999999998,90,0,1
220,00:18:20,358.15,334.65,23.5,1.258429303177604,100,0.235,90,0,1
221,00:18:25,358.34999999999997,334.65,23.700000000000003,1.258429303177604,100,0.23700000000000002,90,0,1
222,00:18:30,358.34999999999997,334.65,23.700000000000003,1.258429303177604,100,0.23700000000000002,90,0,1
223,00:18:35,358.75,334.65,24.099999999999994,1.258429303177604,100,0.24099999999999994,90,0,1
224,00:18:40,358.75,334.4,24.349999999999994,1.258429303177604,100,0.24349999999999994,90,0,1
225,00:18:45,358.95,334.65,24.299999999999997,1.258429303177604,100,0.24299999999999997,90,0,1
226,00:18:50,359.15,334.65,24.5,1.258429303177604,100,0.245,90,0,1
227,00:18:55,358.95,334.9,24.049999999999997,1.258429303177604,100,0.24049999999999996,90,0,1
228,00:19:00,359.15,334.9,24.25,1.3074652495393715,100,0.2425,90,0,1
229,00:19:05,359.34999999999997,335.4,23.950000000000003,1.3074652495393715,100,0.23950000000000002,90,0,1
230,00:19:10,359.54999999999995,335.15,24.400000000000006,1.3074652495393715,100,0.24400000000000005,90,0,1
231,00:19:15,359.75,335.15,24.599999999999994,1.3074652495393715,100,0.24599999999999994,90,0,1
232,00:19:20,359.75,334.9,24.849999999999994,1.3074652495393715,100,0.24849999999999994,90,0,1
233,00:19:25,359.34999999999997,334.4,24.950000000000003,1.3074652495393715,100,0.24950000000000003,90,0,1
234,00:19:30,359.75,334.9,24.849999999999994,1.3074652495393715,100,0.24849999999999994,90,0,1
235,00:19:35,360.15,334.9,25.25,1.3074652495393715,100,0.2525,90,0,1
236,00:19:40,360.15,334.9,25.25,1.3074652495393715,100,0.2525,90,0,1
237,00:19:45,360.34999999999997,335.15,25.200000000000003,1.3074652495393715,100,0.252,90,0,1
238,00:19:50,360.34999999999997,335.15,25.200000000000003,1.3074652495393715,100,0.252,90,0,1
239,00:19:55,360.15,335.4,24.75,1.3074652495393715,100,0.2475,90,0,1
240,00:20:00,360.75,335.65,25.099999999999994,1.3074652495393715,100,0.25099999999999995,90,0,1
